"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales","by"
24236,"Not Specified",0.01,5.18,2.04,829,"Monica Law Thompson","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Array® Memo Cubes",0.36,"United States","South","Arkansas","Texarkana",71854,2015-02-22,2015-02-24,90271,-17.654,5,28.46,"Order.ID"
20664,"High",0.01,14.42,6.75,830,"Douglas Sutton","Regular Air","Corporate","Office Supplies","Appliances","Medium Box","Holmes Odor Grabber",0.52,"United States","West","Colorado","Wheat Ridge",80033,2015-01-24,2015-01-24,90270,-13.826,6,89.91,"Order.ID"
19173,"High",0,11.66,8.99,833,"Gerald Love","Express Air","Corporate","Office Supplies","Pens & Art Supplies","Small Pack","Boston 16765 Mini Stand Up Battery Pencil Sharpener",0.59,"United States","West","California","Gilroy",95020,2015-01-09,2015-01-11,89770,-203.67,11,138.51,"Order.ID"
19383,"Not Specified",0.07,6.08,0.91,850,"Jesse Hutchinson","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Zebra Zazzle Fluorescent Highlighters",0.51,"United States","West","California","Goleta",93117,2015-03-07,2015-03-08,88569,19.57,7,41.96,"Order.ID"
20604,"Low",0.1,50.98,22.24,851,"Helen H Heller","Regular Air","Corporate","Furniture","Office Furnishings","Large Box","Dana Fluorescent Magnifying Lamp, White, 36""",0.55,"United States","West","California","Hacienda Heights",91745,2015-02-25,2015-02-27,88568,98.12,6,300.63,"Order.ID"
19384,"Not Specified",0.08,19.9,5.29,851,"Helen H Heller","Regular Air","Corporate","Office Supplies","Appliances","Medium Box","Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",0.4,"United States","West","California","Hacienda Heights",91745,2015-03-07,2015-03-09,88569,107.11,13,240.46,"Order.ID"
19385,"Not Specified",0.02,3.36,6.27,851,"Helen H Heller","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Cardinal Poly Pocket Divider Pockets for Ring Binders",0.4,"United States","West","California","Hacienda Heights",91745,2015-03-07,2015-03-09,88569,-216.154,21,74.08,"Order.ID"
21353,"Critical",0.06,1.26,0.7,851,"Helen H Heller","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","Bagged Rubber Bands",0.81,"United States","West","California","Hacienda Heights",91745,2015-04-30,2015-04-30,88571,-6.6096,4,5.28,"Order.ID"
26093,"High",0.05,4.24,5.41,853,"Leah Davenport","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Storex DuraTech Recycled Plastic Frosted Binders",0.35,"United States","West","California","Hesperia",92345,2015-03-16,2015-03-18,88570,-89.217,12,50.83,"Order.ID"
21351,"Critical",0.06,1.76,0.7,854,"Karen Hendricks","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 310",0.56,"United States","East","Connecticut","Branford",6405,2015-04-30,2015-05-02,88571,1.2236,22,39.26,"Order.ID"
21352,"Critical",0.02,24.98,8.79,855,"Jacob Lanier","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","2300 Heavy-Duty Transfer File Systems by Perma",0.66,"United States","East","Connecticut","Danbury",6810,2015-04-30,2015-05-01,88571,4.3148,23,606.51,"Order.ID"
21354,"Critical",0.05,35.99,5.99,858,"Arthur Brady","Express Air","Corporate","Technology","Telephones and Communication","Wrap Bag","Accessory41",0.38,"United States","East","Maine","Lewiston",4240,2015-04-30,2015-05-02,88571,-125.83296,2,64.89,"Order.ID"
21214,"Critical",0.03,14.2,5.3,865,"Dana Burgess","Regular Air","Corporate","Furniture","Office Furnishings","Wrap Bag","Coloredge Poster Frame",0.46,"United States","Central","Indiana","East Chicago",46312,2015-05-27,2015-05-28,90674,122.21,18,267.2,"Order.ID"
19947,"Low",0.04,6.48,5.16,865,"Dana Burgess","Express Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1985",0.37,"United States","Central","Indiana","East Chicago",46312,2015-02-26,2015-03-02,90675,-11.1332,12,86.79,"Order.ID"
24774,"Not Specified",0.04,29.18,8.55,868,"Sharon Ellis","Express Air","Corporate","Furniture","Office Furnishings","Small Box","Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",0.42,"United States","Central","Minnesota","Shoreview",55126,2015-02-25,2015-02-27,91194,201.7353,10,292.37,"Order.ID"
24775,"Not Specified",0,80.98,35,868,"Sharon Ellis","Regular Air","Corporate","Office Supplies","Storage & Organization","Large Box","Carina 42""Hx23 3/4""W Media Storage Unit",0.83,"United States","Central","Minnesota","Shoreview",55126,2015-02-25,2015-02-27,91194,-684.78,8,682.79,"Order.ID"
24763,"Critical",0.06,6.48,8.88,868,"Sharon Ellis","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 224",0.37,"United States","Central","Minnesota","Shoreview",55126,2015-03-06,2015-03-07,91195,-237.47,20,125.77,"Order.ID"
25507,"Not Specified",0.03,14.2,5.3,871,"Sandy Ellington","Regular Air","Home Office","Furniture","Office Furnishings","Wrap Bag","Coloredge Poster Frame",0.46,"United States","West","Nevada","Reno",89502,2015-03-15,2015-03-17,90577,21.5556,2,31.24,"Order.ID"
22547,"Not Specified",0.01,5.94,9.92,871,"Sandy Ellington","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Storex Dura Pro™ Binders",0.38,"United States","West","Nevada","Reno",89502,2015-05-20,2015-05-23,90578,-239.315,12,74.77,"Order.ID"
22548,"Not Specified",0,6.48,5.11,871,"Sandy Ellington","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 231",0.37,"United States","West","Nevada","Reno",89502,2015-05-20,2015-05-22,90578,-33.31,18,127.81,"Order.ID"
19262,"High",0.04,4.37,5.15,875,"Erika Fink","Regular Air","Small Business","Office Supplies","Appliances","Small Box","Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",0.59,"United States","West","Utah","Salt Lake City",84106,2015-02-21,2015-02-22,89059,-74.4796,18,78.59,"Order.ID"
19263,"High",0.09,155.99,8.99,875,"Erika Fink","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","CF 688",0.58,"United States","West","Utah","Salt Lake City",84106,2015-02-21,2015-02-23,89059,-232.22056,4,497.11,"Order.ID"
18054,"Critical",0.07,5.68,1.39,880,"Ellen Beck","Regular Air","Small Business","Office Supplies","Envelopes","Small Box","Staples Standard Envelopes",0.38,"United States","West","Arizona","Scottsdale",85254,2015-03-25,2015-03-27,86153,18.6438,5,27.02,"Order.ID"
18055,"Critical",0.06,22.84,11.54,880,"Ellen Beck","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 1964",0.39,"United States","West","Arizona","Scottsdale",85254,2015-03-25,2015-03-27,86153,-31.24,1,27.67,"Order.ID"
19401,"Critical",0.06,25.98,14.36,885,"Malcolm Robertson","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global Stack Chair without Arms, Black",0.6,"United States","Central","Texas","Amarillo",79109,2015-05-24,2015-05-25,89537,55.888,41,1033.56,"Order.ID"
26011,"Critical",0.08,1.81,0.75,890,"Billie Fowler","Regular Air","Consumer","Furniture","Chairs & Chairmats","Jumbo Drum","Metal Folding Chairs, Beige, 4/Carton",0.58,"United States","Central","Texas","Bedford",76021,2015-01-05,2015-01-06,89536,1.3224,11,19.97,"Order.ID"
26015,"Critical",0.04,125.99,5.26,890,"Billie Fowler","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","232",0.55,"United States","Central","Texas","Bedford",76021,2015-01-05,2015-01-05,89536,455.4207,6,660.03,"Order.ID"
2045,"Critical",0.01,8.34,0.96,894,"Gail Rankin Cole","Regular Air","Corporate","Furniture","Office Furnishings","Wrap Bag","Document Clip Frames",0.43,"United States","East","District of Columbia","Washington",20024,2015-01-10,2015-01-12,14596,29.332,24,199.12,"Order.ID"
2046,"Critical",0.06,3.28,3.97,894,"Gail Rankin Cole","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 337",0.56,"United States","East","District of Columbia","Washington",20024,2015-01-10,2015-01-11,14596,-86,19,63.14,"Order.ID"
5421,"Low",0.02,1.14,0.7,894,"Gail Rankin Cole","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","OIC Thumb-Tacks",0.38,"United States","East","District of Columbia","Washington",20024,2015-02-02,2015-02-02,38529,-0.49,38,44.85,"Order.ID"
20045,"Critical",0.01,8.34,0.96,896,"Jennifer Siegel","Regular Air","Corporate","Furniture","Office Furnishings","Wrap Bag","Document Clip Frames",0.43,"United States","Central","Texas","Denton",76201,2015-01-10,2015-01-12,90166,34.3482,6,49.78,"Order.ID"
20046,"Critical",0.06,3.28,3.97,896,"Jennifer Siegel","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 337",0.56,"United States","Central","Texas","Denton",76201,2015-01-10,2015-01-11,90166,-66.65,5,16.62,"Order.ID"
19470,"Critical",0.06,47.98,3.61,896,"Jennifer Siegel","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","DS/HD IBM Formatted Diskettes, 200/Pack - Staples",0.71,"United States","Central","Texas","Denton",76201,2015-06-20,2015-06-22,90167,35.955,11,517.68,"Order.ID"
4724,"High",0.04,90.97,28,898,"Harriet Hodges","Delivery Truck","Small Business","Technology","Office Machines","Jumbo Drum","Lexmark Z55se Color Inkjet Printer",0.38,"United States","East","New York","New York City",10039,2015-01-12,2015-01-13,33635,-173.0952,6,573.31,"Order.ID"
4725,"High",0.07,20.34,35,898,"Harriet Hodges","Regular Air","Small Business","Office Supplies","Storage & Organization","Large Box","Tennsco Commercial Shelving",0.84,"United States","East","New York","New York City",10039,2015-01-12,2015-01-13,33635,-96.16,5,140.23,"Order.ID"
1311,"Not Specified",0.02,12.53,0.49,898,"Harriet Hodges","Regular Air","Small Business","Office Supplies","Labels","Small Box","Round Specialty Laser Printer Labels",0.38,"United States","East","New York","New York City",10039,2015-01-27,2015-01-27,9606,263.4,47,594.44,"Order.ID"
1312,"Not Specified",0.07,5.18,2.04,898,"Harriet Hodges","Express Air","Small Business","Office Supplies","Paper","Wrap Bag","Array® Memo Cubes",0.36,"United States","East","New York","New York City",10039,2015-01-27,2015-01-29,9606,37.31,44,228.5,"Order.ID"
22724,"High",0.04,90.97,28,899,"Jordan Berry","Delivery Truck","Small Business","Technology","Office Machines","Jumbo Drum","Lexmark Z55se Color Inkjet Printer",0.38,"United States","East","Pennsylvania","Altoona",16602,2015-01-12,2015-01-13,86263,-173.0952,2,191.1,"Order.ID"
22725,"High",0.07,20.34,35,899,"Jordan Berry","Regular Air","Small Business","Office Supplies","Storage & Organization","Large Box","Tennsco Commercial Shelving",0.84,"United States","East","Pennsylvania","Altoona",16602,2015-01-12,2015-01-13,86263,-96.16,1,28.05,"Order.ID"
19311,"Not Specified",0.02,12.53,0.49,899,"Jordan Berry","Regular Air","Small Business","Office Supplies","Labels","Small Box","Round Specialty Laser Printer Labels",0.38,"United States","East","Pennsylvania","Altoona",16602,2015-01-27,2015-01-27,86264,104.7213,12,151.77,"Order.ID"
19312,"Not Specified",0.07,5.18,2.04,899,"Jordan Berry","Express Air","Small Business","Office Supplies","Paper","Wrap Bag","Array® Memo Cubes",0.36,"United States","East","Pennsylvania","Altoona",16602,2015-01-27,2015-01-29,86264,37.31,11,57.13,"Order.ID"
24981,"Not Specified",0,5.98,1.49,903,"Francis Spivey","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Avery Hanging File Binders",0.39,"United States","East","Massachusetts","Wilmington",1887,2015-03-12,2015-03-14,90806,80.6748,18,116.92,"Order.ID"
22288,"Critical",0.09,35.99,5.99,907,"Rachel Casey","Regular Air","Home Office","Technology","Telephones and Communication","Wrap Bag","Accessory41",0.38,"United States","South","Kentucky","Henderson",42420,2015-02-26,2015-02-27,86459,114.3165,5,151.6,"Order.ID"
21345,"Medium",0.09,2.6,2.4,907,"Rachel Casey","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Wrap Bag","12 Colored Short Pencils",0.58,"United States","South","Kentucky","Henderson",42420,2015-06-17,2015-06-19,86460,1107.408,12,31.73,"Order.ID"
19480,"Critical",0,5.28,5.61,910,"Carla Hauser","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1954",0.4,"United States","South","Arkansas","Texarkana",71854,2015-05-14,2015-05-14,90187,-149.212,15,85.26,"Order.ID"
25356,"Not Specified",0.05,7.64,5.83,911,"Marsha P Joyner","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,"United States","East","West Virginia","Wheeling",26003,2015-01-31,2015-02-02,90185,-21.018,2,16.6,"Order.ID"
25357,"Not Specified",0.04,218.75,69.64,911,"Marsha P Joyner","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",0.72,"United States","East","West Virginia","Wheeling",26003,2015-01-31,2015-02-01,90185,-655.529875,10,2285.41,"Order.ID"
24028,"High",0.01,59.76,9.71,911,"Marsha P Joyner","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0.57,"United States","East","West Virginia","Wheeling",26003,2015-04-04,2015-04-06,90186,354.3288,8,513.52,"Order.ID"
24953,"High",0.06,350.98,30,915,"Carol Sherrill","Delivery Truck","Home Office","Furniture","Chairs & Chairmats","Jumbo Drum","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",0.61,"United States","Central","Texas","Bryan",77803,2015-01-04,2015-01-05,86356,-489.4156,1,346.52,"Order.ID"
25833,"Low",0.05,161.55,19.99,916,"Marion Wilcox","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Fellowes Super Stor/Drawer® Files",0.66,"United States","Central","Texas","Burleson",76028,2015-01-04,2015-01-11,86357,35.31,3,499.31,"Order.ID"
25676,"High",0.05,35.51,6.31,918,"Kerry Jernigan","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Steel Personal Filing/Posting Tote",0.58,"United States","West","California","Rancho Cucamonga",91730,2015-04-12,2015-04-14,90492,6.11,2,73.1,"Order.ID"
19772,"Critical",0.09,58.14,36.61,918,"Kerry Jernigan","Delivery Truck","Corporate","Furniture","Bookcases","Jumbo Box","O'Sullivan 3-Shelf Heavy-Duty Bookcases",0.61,"United States","West","California","Rancho Cucamonga",91730,2015-05-20,2015-05-21,90493,187.412,39,2115.06,"Order.ID"
25677,"High",0.1,8.34,2.64,919,"Tracy Livingston","Regular Air","Consumer","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme® Elite Stainless Steel Scissors",0.59,"United States","West","California","Redding",96003,2015-04-12,2015-04-12,90492,-6.34,6,47.95,"Order.ID"
21970,"Low",0.1,15.98,4,920,"Jessie Kelly","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Logitech Access Keyboard",0.37,"United States","West","California","Redlands",92374,2015-03-27,2015-04-01,90491,92.7222,9,134.38,"Order.ID"
25678,"High",0.03,8.04,8.94,920,"Jessie Kelly","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Fellowes Twister Kit, Gray/Clear, 3/pkg",0.4,"United States","West","California","Redlands",92374,2015-04-12,2015-04-14,90492,-160.2755,9,76.77,"Order.ID"
18395,"Not Specified",0.01,65.99,8.99,922,"Dolores Abrams","Express Air","Small Business","Technology","Telephones and Communication","Small Box","5180",0.56,"United States","West","California","Rancho Cucamonga",91730,2015-05-20,2015-05-21,87135,396.972,14,782,"Order.ID"
19973,"Critical",0.03,2.18,1.38,925,"Ruth Dudley","Regular Air","Small Business","Office Supplies","Rubber Bands","Wrap Bag","Advantus Push Pins",0.44,"United States","East","Maine","Augusta",4330,2015-04-06,2015-04-06,87134,-7.04,7,15.73,"Order.ID"
19974,"Critical",0.01,170.98,35.89,929,"Calvin Conway","Delivery Truck","Small Business","Furniture","Bookcases","Jumbo Box","Rush Hierlooms Collection 1"" Thick Stackable Bookcases",0.66,"United States","East","New Jersey","Old Bridge",8857,2015-04-06,2015-04-08,87134,538.52,10,1719.07,"Order.ID"
21077,"Critical",0.05,6.04,2.14,936,"Robyn Garner","Express Air","Corporate","Office Supplies","Paper","Wrap Bag","Adams Telephone Message Books, 5 1/4” x 11”",0.38,"United States","West","California","Redlands",92374,2015-02-17,2015-02-19,90588,-4.14,1,8.41,"Order.ID"
23716,"Not Specified",0.05,5.98,5.46,936,"Robyn Garner","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1983",0.36,"United States","West","California","Redlands",92374,2015-06-27,2015-06-27,90589,-31.885,17,104.95,"Order.ID"
23717,"Not Specified",0.01,65.99,3.99,937,"Kelly Shaw","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","StarTAC 7760",0.59,"United States","West","California","Redondo Beach",90278,2015-06-27,2015-06-28,90589,-95.2105,3,166.59,"Order.ID"
22638,"Low",0.09,100.98,35.84,940,"Albert Maxwell","Delivery Truck","Home Office","Furniture","Bookcases","Jumbo Box","Bush Westfield Collection Bookcases, Fully Assembled",0.62,"United States","East","Connecticut","New Milford",6776,2015-04-14,2015-04-19,90844,-193.58,4,396.19,"Order.ID"
23479,"Not Specified",0.03,31.74,12.62,945,"Stephanie Sun Perry","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","GBC Wire Binding Strips",0.37,"United States","West","California","Saratoga",95070,2015-03-06,2015-03-06,86567,-4.30099999999999,3,98.7,"Order.ID"
24459,"Critical",0.09,90.98,56.2,946,"Denise Parks","Express Air","Home Office","Furniture","Office Furnishings","Medium Box","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection",0.74,"United States","East","Maine","Auburn",4210,2015-03-01,2015-03-02,86566,-1570.32,20,1782.44,"Order.ID"
